Store,SKU,Week,Sales Units
ST035,SK13248,W20,34
ST035,SK13248,W22,0
ST035,SK13248,W29,169
ST035,SK13248,W30,151
ST035,SK13248,W47,81
ST035,SK13248,W49,46
ST035,SK13498,W12,149
ST035,SK13498,W26,179
ST035,SK13498,W27,179
ST035,SK13498,W34,7
ST035,SK13532,W06,109
ST035,SK13532,W07,72
ST035,SK13532,W09,2
ST035,SK13532,W10,193
ST035,SK13532,W11,12
ST035,SK13532,W16,198
ST035,SK13532,W23,55
ST035,SK13532,W27,152
ST035,SK13532,W30,48
ST035,SK13532,W33,0
ST035,SK13532,W41,67
ST035,SK13532,W42,1
ST035,SK13532,W47,35
ST035,SK13532,W50,186
ST035,SK13740,W03,172
ST035,SK13740,W16,161
ST035,SK13740,W24,10
ST035,SK13740,W29,153
ST035,SK13740,W35,84
ST035,SK13740,W37,62
ST035,SK13740,W38,176
ST035,SK13740,W39,190
ST035,SK13740,W44,12
ST035,SK13740,W45,50
ST035,SK13740,W52,184
ST035,SK13952,W04,138
ST035,SK13952,W07,66
ST035,SK13952,W22,49
ST035,SK13952,W25,110
ST035,SK13952,W26,168
ST035,SK13952,W29,102
ST035,SK13952,W38,63
ST035,SK13952,W44,68
ST035,SK13952,W45,92
ST035,SK13952,W47,18
ST035,SK13952,W48,0
ST035,SK14045,W01,184
ST035,SK14045,W07,80
ST035,SK14045,W15,126
ST035,SK14045,W25,191
ST035,SK14045,W35,187
ST035,SK14045,W37,145
ST035,SK14045,W38,46
ST035,SK14045,W47,49
ST035,SK14045,W48,169
ST035,SK14045,W51,12
ST035,SK14051,W11,126
ST035,SK14051,W15,62
ST035,SK14051,W17,56
ST035,SK14051,W18,117
ST035,SK14051,W19,33
ST035,SK14051,W21,83
ST035,SK14051,W24,85
ST035,SK14051,W26,18
ST035,SK14051,W27,104
ST035,SK14051,W28,29
ST035,SK14051,W30,20
ST035,SK14051,W34,44
ST035,SK14051,W38,7
ST035,SK14051,W42,112
ST035,SK14051,W43,102
ST035,SK14051,W47,152
ST035,SK14051,W49,191
ST035,SK14104,W04,135
ST035,SK14104,W05,125
ST035,SK14104,W06,138
ST035,SK14104,W08,162
ST035,SK14104,W10,32
ST035,SK14104,W11,87
ST035,SK14104,W13,30
ST035,SK14104,W22,58
ST035,SK14104,W31,130
ST035,SK14104,W32,100
ST035,SK14223,W05,112
ST035,SK14223,W06,57
ST035,SK14223,W19,63
ST035,SK14223,W25,61
ST035,SK14223,W29,168
ST035,SK14223,W34,70
ST035,SK14223,W35,33
ST035,SK14223,W40,141
ST035,SK14223,W43,77
ST035,SK14223,W44,60
ST035,SK14223,W47,14
ST035,SK14223,W52,170
ST035,SK14232,W01,49
ST035,SK14232,W08,195
ST035,SK14232,W14,180
ST035,SK14232,W17,112
ST035,SK14232,W18,89
ST035,SK14232,W29,86
ST035,SK14232,W39,19
ST035,SK14232,W40,74
ST035,SK14232,W51,92
ST035,SK14409,W35,45
ST035,SK14409,W38,37
ST035,SK14409,W42,2
ST035,SK14409,W43,21
ST035,SK14409,W50,163
ST035,SK14424,W03,181
ST035,SK14424,W13,183
ST035,SK14424,W19,166
ST035,SK14424,W31,192
ST035,SK14424,W33,26
ST035,SK14424,W40,196
ST035,SK14424,W41,122
ST035,SK14424,W46,6
ST035,SK14528,W08,194
ST035,SK14528,W10,174
ST035,SK14528,W12,64
ST035,SK14528,W18,147
ST035,SK14528,W30,100
ST035,SK14528,W35,89
ST035,SK14528,W48,143
ST035,SK14528,W52,149
ST035,SK14566,W08,4
ST035,SK14566,W20,15
ST035,SK14566,W23,24
ST035,SK14566,W29,104
ST035,SK14566,W34,168
ST035,SK14566,W36,146
ST035,SK14566,W39,25
ST035,SK14566,W43,102
ST035,SK14566,W47,59
ST035,SK14566,W50,75
ST035,SK14566,W51,168
ST035,SK14651,W04,103
ST035,SK14651,W06,100
ST035,SK14651,W10,21
ST035,SK14651,W13,105
ST035,SK14651,W16,123
ST035,SK14651,W17,51
ST035,SK14651,W25,25
ST035,SK14651,W29,176
ST035,SK14651,W31,91
ST035,SK14651,W40,145
ST035,SK14651,W43,164
ST035,SK14651,W47,85
ST035,SK14651,W49,14
ST035,SK14807,W03,38
ST035,SK14807,W19,119
ST035,SK14807,W22,49
ST035,SK14807,W31,44
ST035,SK14807,W32,62
ST035,SK14807,W36,118
ST035,SK14940,W05,118
ST035,SK14940,W12,163
ST035,SK14940,W16,159
ST035,SK14940,W21,165
ST035,SK14940,W35,65
ST035,SK14940,W37,44
ST035,SK14940,W41,165
ST035,SK14940,W46,96
ST035,SK14940,W52,1
ST035,SK14945,W03,155
ST035,SK14945,W08,52
ST035,SK14945,W09,26
ST035,SK14945,W18,40
ST035,SK14945,W20,51
ST035,SK14945,W22,111
ST035,SK14945,W24,12
ST035,SK14945,W25,60
ST035,SK14945,W31,167
ST035,SK14945,W35,151
ST035,SK14945,W40,164
ST035,SK14945,W46,104
ST035,SK14945,W47,129
ST035,SK14974,W02,37
ST035,SK14974,W07,24
ST035,SK14974,W12,86
ST035,SK14974,W32,89
ST035,SK14974,W33,3
ST035,SK14974,W37,6
ST035,SK14974,W43,13
ST035,SK14974,W46,157
ST035,SK14974,W52,108
ST035,SK15217,W03,129
ST035,SK15217,W04,118
ST035,SK15217,W13,180
ST035,SK15217,W15,97
ST035,SK15217,W21,7
ST035,SK15217,W23,87
ST035,SK15217,W28,182
ST035,SK15217,W43,187
ST035,SK15290,W02,21
ST035,SK15290,W08,160
ST035,SK15290,W10,47
ST035,SK15290,W15,136
ST035,SK15290,W22,125
ST035,SK15290,W28,72
ST035,SK15290,W32,11
ST035,SK15290,W33,185
ST035,SK15290,W34,137
ST035,SK15290,W41,57
ST035,SK15290,W44,71
ST035,SK15290,W47,137
ST035,SK15290,W52,172
ST035,SK15291,W03,94
ST035,SK15291,W04,39
ST035,SK15291,W22,174
ST035,SK15291,W24,154
ST035,SK15291,W28,197
ST035,SK15291,W29,121
ST035,SK15291,W37,88
ST035,SK15291,W39,38
ST035,SK15291,W48,148
ST035,SK15526,W01,58
ST035,SK15526,W05,154
ST035,SK15526,W06,189
ST035,SK15526,W10,16
ST035,SK15526,W18,107
ST035,SK15526,W20,100
ST035,SK15526,W21,108
ST035,SK15526,W23,0
ST035,SK15526,W33,81
ST035,SK15526,W37,42
ST035,SK15526,W42,113
ST035,SK15526,W44,50
ST035,SK15526,W52,102
ST035,SK15631,W07,46
ST035,SK15631,W08,52
ST035,SK15631,W13,32
ST035,SK15631,W21,42
ST035,SK15631,W22,154
ST035,SK15631,W34,44
ST035,SK15631,W36,105
ST035,SK15631,W38,133
ST035,SK15631,W45,196
ST035,SK15631,W49,13
ST035,SK15722,W16,141
ST035,SK15722,W23,174
ST035,SK15722,W26,161
ST035,SK15722,W45,40
ST035,SK15722,W50,64
ST035,SK15739,W03,31
ST035,SK15739,W06,82
ST035,SK15739,W11,162
ST035,SK15739,W20,131
ST035,SK15739,W22,61
ST035,SK15739,W29,48
ST035,SK15739,W36,131
ST035,SK15739,W43,58
ST035,SK15739,W44,113
ST035,SK15761,W05,113
ST035,SK15761,W07,81
ST035,SK15761,W16,161
ST035,SK15761,W20,115
ST035,SK15761,W25,176
ST035,SK15761,W30,78
ST035,SK15761,W47,97
ST035,SK15761,W49,77
ST035,SK15761,W51,143
ST035,SK16210,W04,125
ST035,SK16210,W11,83
ST035,SK16210,W15,29
ST035,SK16210,W16,54
ST035,SK16210,W18,27
ST035,SK16210,W19,138
ST035,SK16210,W24,193
ST035,SK16210,W29,45
ST035,SK16210,W51,46
ST035,SK16364,W06,137
ST035,SK16364,W13,56
ST035,SK16364,W20,104
ST035,SK16364,W21,98
ST035,SK16364,W25,142
ST035,SK16364,W36,186
ST035,SK16364,W37,123
ST035,SK16364,W43,40
ST035,SK16364,W46,143
ST035,SK16364,W47,73
ST035,SK16364,W48,87
ST035,SK16370,W08,138
ST035,SK16370,W11,143
ST035,SK16370,W16,114
ST035,SK16370,W22,61
ST035,SK16370,W27,11
ST035,SK16370,W28,101
ST035,SK16370,W30,109
ST035,SK16370,W38,91
ST035,SK16370,W48,166
ST035,SK16370,W51,8
ST035,SK16474,W05,112
ST035,SK16474,W06,105
ST035,SK16474,W15,50
ST035,SK16474,W17,72
ST035,SK16474,W19,114
ST035,SK16474,W21,179
ST035,SK16474,W23,140
ST035,SK16474,W24,30
ST035,SK16474,W32,63
ST035,SK16474,W41,73
ST035,SK16474,W42,64
ST035,SK16474,W43,104
ST035,SK16474,W46,108
ST035,SK16474,W47,27
ST035,SK16474,W48,133
ST035,SK16474,W52,17
ST035,SK16642,W05,187
ST035,SK16642,W22,20
ST035,SK16642,W37,156
ST035,SK16642,W38,94
ST035,SK16642,W42,199
ST035,SK16722,W12,33
ST035,SK16722,W14,103
ST035,SK16722,W16,193
ST035,SK16722,W30,110
ST035,SK16722,W37,174
ST035,SK16722,W39,70
ST035,SK16722,W43,6
ST035,SK16722,W44,191
ST035,SK16722,W46,121
ST035,SK16722,W52,23
ST035,SK16745,W08,127
ST035,SK16745,W09,150
ST035,SK16745,W16,2
ST035,SK16745,W20,171
ST035,SK16745,W25,196
ST035,SK16745,W28,180
ST035,SK16745,W33,143
ST035,SK16745,W38,32
ST035,SK16745,W40,192
ST035,SK16745,W46,15
ST035,SK16750,W01,33
ST035,SK16750,W06,37
ST035,SK16750,W10,7
ST035,SK16750,W11,58
ST035,SK16750,W14,151
ST035,SK16750,W22,126
ST035,SK16750,W25,49
ST035,SK16750,W32,59
ST035,SK16750,W35,34
ST035,SK16750,W40,53
ST035,SK16750,W48,104
ST035,SK16871,W05,181
ST035,SK16871,W06,29
ST035,SK16871,W19,113
ST035,SK16871,W25,5
ST035,SK16871,W31,62
ST035,SK16871,W47,135
ST035,SK16871,W52,153
ST035,SK17623,W06,145
ST035,SK17623,W07,145
ST035,SK17623,W08,4
ST035,SK17623,W10,166
ST035,SK17623,W23,149
ST035,SK17623,W28,112
ST035,SK17623,W38,22
ST035,SK17623,W43,78
ST035,SK17623,W45,129
ST035,SK17623,W47,6
ST035,SK17623,W50,29
ST035,SK17867,W24,13
ST035,SK17867,W28,27
ST035,SK17867,W32,157
ST035,SK17867,W34,108
ST035,SK17867,W47,66
ST035,SK18018,W07,72
ST035,SK18018,W11,113
ST035,SK18018,W17,168
ST035,SK18018,W21,12
ST035,SK18018,W22,3
ST035,SK18018,W23,6
ST035,SK18018,W28,129
ST035,SK18018,W35,22
ST035,SK18018,W48,50
ST035,SK18018,W51,65
ST035,SK18148,W01,34
ST035,SK18148,W02,104
ST035,SK18148,W03,132
ST035,SK18148,W19,112
ST035,SK18148,W34,168
ST035,SK18148,W37,88
ST035,SK18148,W39,180
ST035,SK18148,W45,135
ST035,SK18148,W49,98
ST035,SK18224,W04,52
ST035,SK18224,W22,194
ST035,SK18224,W26,195
ST035,SK18224,W31,182
ST035,SK18224,W38,140
ST035,SK18224,W46,61
ST035,SK18224,W51,68
ST035,SK18623,W06,196
ST035,SK18623,W07,161
ST035,SK18623,W10,192
ST035,SK18623,W18,20
ST035,SK18623,W21,116
ST035,SK18623,W23,65
ST035,SK18623,W31,79
ST035,SK18623,W35,188
ST035,SK18623,W36,31
ST035,SK18623,W51,92
ST035,SK18623,W52,61
ST035,SK18665,W03,100
ST035,SK18665,W07,40
ST035,SK18665,W10,151
ST035,SK18665,W15,79
ST035,SK18665,W22,38
ST035,SK18665,W23,194
ST035,SK18665,W36,28
ST035,SK18665,W40,186
ST035,SK18665,W44,156
ST035,SK18665,W45,76
ST035,SK18665,W49,36
ST035,SK18753,W09,131
ST035,SK18753,W17,174
ST035,SK18753,W39,85
ST035,SK18753,W42,71
ST035,SK18791,W05,183
ST035,SK18791,W10,141
ST035,SK19521,W04,49
ST035,SK19521,W09,61
ST035,SK19521,W13,82
ST035,SK19521,W15,53
ST035,SK19521,W16,50
ST035,SK19521,W29,74
ST035,SK19521,W40,14
ST035,SK19521,W45,77
ST035,SK19547,W01,46
ST035,SK19547,W02,60
ST035,SK19547,W06,117
ST035,SK19547,W07,180
ST035,SK19547,W28,169
ST035,SK19547,W37,193
ST035,SK19547,W41,107
ST035,SK19857,W03,157
ST035,SK19857,W06,75
ST035,SK19857,W24,170
ST035,SK19857,W29,75
ST035,SK19857,W31,83
ST035,SK19857,W48,168
ST046,SK00158,W05,119
ST046,SK00158,W11,175
ST046,SK00158,W13,183
ST046,SK00158,W19,50
ST046,SK00158,W31,130
ST046,SK00158,W32,186
ST046,SK00158,W36,85
ST046,SK00158,W37,145
ST046,SK00158,W38,162
ST046,SK00158,W43,198
ST046,SK00158,W46,108
ST046,SK00158,W50,171
ST046,SK00158,W51,137
ST046,SK00158,W52,20
ST046,SK00269,W08,69
ST046,SK00269,W10,108
ST046,SK00269,W15,143
ST046,SK00269,W17,17
ST046,SK00269,W22,8
ST046,SK00269,W39,21
ST046,SK00300,W02,60
ST046,SK00300,W11,117
ST046,SK00300,W13,101
ST046,SK00300,W25,88
ST046,SK00300,W27,145
ST046,SK00300,W44,32
ST046,SK00300,W47,55
ST046,SK00300,W49,96
ST046,SK00304,W09,28
ST046,SK00304,W11,157
ST046,SK00304,W16,22
ST046,SK00304,W17,196
ST046,SK00304,W29,69
ST046,SK00304,W33,148
ST046,SK00304,W34,13
ST046,SK00304,W35,26
ST046,SK00304,W46,94
ST046,SK00766,W03,79
ST046,SK00766,W09,69
ST046,SK00766,W10,8
ST046,SK00766,W25,23
ST046,SK00766,W26,185
ST046,SK00766,W35,16
ST046,SK00766,W42,182
ST046,SK00766,W45,84
ST046,SK00786,W01,67
ST046,SK00786,W07,34
ST046,SK00786,W13,67
ST046,SK00786,W18,79
ST046,SK00786,W24,37
ST046,SK00786,W28,158
ST046,SK00786,W32,94
ST046,SK00786,W34,115
ST046,SK00786,W36,49
ST046,SK00786,W38,17
ST046,SK00960,W01,92
ST046,SK00960,W08,178
ST046,SK00960,W20,83
ST046,SK00960,W21,24
ST046,SK00960,W22,128
ST046,SK00960,W24,71
ST046,SK00960,W32,41
ST046,SK00960,W35,95
ST046,SK00960,W36,104
ST046,SK00960,W37,167
ST046,SK00960,W44,160
ST046,SK00960,W49,194
ST046,SK00960,W51,189
ST046,SK01183,W04,1
ST046,SK01183,W10,67
ST046,SK01183,W12,43
ST046,SK01183,W14,38
ST046,SK01183,W19,13
ST046,SK01183,W21,161
ST046,SK01183,W24,29
ST046,SK01183,W28,114
ST046,SK01183,W36,26
ST046,SK01183,W39,67
ST046,SK01183,W41,149
ST046,SK01183,W45,70
ST046,SK01183,W47,136
ST046,SK01183,W50,115
ST046,SK01183,W52,96
ST046,SK01189,W03,63
ST046,SK01189,W05,172
ST046,SK01189,W06,110
ST046,SK01189,W12,163
ST046,SK01189,W22,64
ST046,SK01189,W32,154
ST046,SK01189,W33,0
ST046,SK01189,W34,168
ST046,SK01189,W35,144
ST046,SK01189,W42,154
ST046,SK01189,W49,94
ST046,SK01193,W06,25
ST046,SK01193,W14,186
ST046,SK01193,W16,102
ST046,SK01193,W17,179
ST046,SK01193,W18,129
ST046,SK01193,W22,125
ST046,SK01193,W27,87
ST046,SK01193,W37,139
ST046,SK01193,W42,50
ST046,SK01193,W45,174
ST046,SK01193,W48,50
ST046,SK01249,W03,17
ST046,SK01249,W09,66
ST046,SK01249,W14,102
ST046,SK01249,W22,184
ST046,SK01249,W31,184
ST046,SK01249,W37,29
ST046,SK01249,W38,86
ST046,SK01249,W46,198
ST046,SK01319,W06,38
ST046,SK01319,W07,14
ST046,SK01319,W12,19
ST046,SK01319,W14,42
ST046,SK01319,W21,82
ST046,SK01319,W25,164
ST046,SK01319,W33,97
ST046,SK01319,W44,78
ST046,SK01349,W08,169
ST046,SK01349,W10,107
ST046,SK01349,W22,12
ST046,SK01349,W24,77
ST046,SK01349,W27,162
ST046,SK01349,W32,24
ST046,SK01349,W51,99
ST046,SK01549,W01,6
ST046,SK01549,W10,100
ST046,SK01549,W25,116
ST046,SK01549,W27,129
ST046,SK01549,W37,43
ST046,SK01566,W20,1
ST046,SK01566,W22,182
ST046,SK01566,W33,59
ST046,SK01566,W34,60
ST046,SK01566,W43,185
ST046,SK01566,W49,83
ST046,SK01642,W08,96
ST046,SK01642,W16,119
ST046,SK01642,W23,187
ST046,SK01642,W24,59
ST046,SK01642,W30,151
ST046,SK01642,W33,146
ST046,SK01733,W04,8
ST046,SK01733,W11,188
ST046,SK01733,W17,88
ST046,SK01733,W19,126
ST046,SK01733,W20,145
ST046,SK01733,W21,83
ST046,SK01733,W40,191
ST046,SK01733,W43,185
ST046,SK01733,W45,118
ST046,SK01733,W47,9
ST046,SK01733,W48,170
ST046,SK01733,W49,34
ST046,SK01896,W14,160
ST046,SK01896,W16,101
ST046,SK01896,W26,174
ST046,SK01896,W30,16
ST046,SK01896,W48,23
ST046,SK01896,W50,153
ST046,SK01927,W02,158
ST046,SK01927,W03,199
ST046,SK01927,W08,38
ST046,SK01927,W16,147
ST046,SK01927,W18,46
ST046,SK01927,W29,17
ST046,SK01927,W42,180
ST046,SK01927,W48,150
ST046,SK01950,W02,85
ST046,SK01950,W06,192
ST046,SK01950,W13,116
ST046,SK01950,W28,66
ST046,SK01950,W29,135
ST046,SK01950,W30,0
ST046,SK01950,W39,31
ST046,SK01950,W49,105
ST046,SK02029,W06,13
ST046,SK02029,W17,25
ST046,SK02029,W25,138
ST046,SK02029,W43,9
ST046,SK02029,W50,81
ST046,SK02429,W04,27
ST046,SK02429,W10,98
ST046,SK02429,W23,37
ST046,SK02429,W28,98
ST046,SK02429,W29,100
ST046,SK02429,W31,135
ST046,SK02429,W36,188
ST046,SK02429,W38,9
ST046,SK02429,W48,15
ST046,SK02448,W01,105
ST046,SK02448,W05,150
ST046,SK02448,W11,89
ST046,SK02448,W12,70
ST046,SK02448,W19,183
ST046,SK02448,W27,168
ST046,SK02448,W32,135
ST046,SK02448,W33,46
ST046,SK02448,W34,36
ST046,SK02448,W35,72
ST046,SK02448,W44,20
ST046,SK02448,W46,19
ST046,SK02562,W16,129
ST046,SK02562,W17,190
ST046,SK02562,W18,32
ST046,SK02562,W20,79
ST046,SK02562,W22,80
ST046,SK02562,W34,81
ST046,SK02562,W42,189
ST046,SK02562,W43,91
ST046,SK02562,W48,143
ST046,SK02562,W51,136
ST046,SK02642,W04,107
ST046,SK02642,W07,187
ST046,SK02642,W10,7
ST046,SK02642,W22,103
ST046,SK02642,W25,77
ST046,SK02642,W32,125
ST046,SK02642,W38,41
ST046,SK02642,W39,151
ST046,SK02642,W44,82
ST046,SK02642,W47,162
ST046,SK02642,W50,62
ST046,SK02642,W51,63
ST046,SK02768,W03,42
ST046,SK02768,W04,54
ST046,SK02768,W21,41
ST046,SK02768,W22,47
ST046,SK02768,W34,3
ST046,SK02768,W45,200
ST046,SK02768,W50,167
ST046,SK02805,W10,108
ST046,SK02805,W13,0
ST046,SK02805,W16,171
ST046,SK02805,W27,139
ST046,SK02805,W30,87
ST046,SK02805,W31,122
ST046,SK02805,W35,72
ST046,SK02805,W39,52
ST046,SK02805,W40,26
ST046,SK02805,W43,135
ST046,SK02805,W47,194
ST046,SK02805,W50,127
ST046,SK02904,W05,147
ST046,SK02904,W06,66
ST046,SK02904,W08,199
ST046,SK02904,W11,158
ST046,SK02904,W12,40
ST046,SK02904,W16,74
ST046,SK02904,W29,169
ST046,SK02904,W32,59
ST046,SK02904,W34,4
ST046,SK02904,W35,43
ST046,SK02904,W41,178
ST046,SK02904,W44,92
ST046,SK02904,W46,138
ST046,SK03182,W05,80
ST046,SK03182,W11,195
ST046,SK03182,W16,139
ST046,SK03182,W19,184
ST046,SK03182,W22,8
ST046,SK03182,W25,3
ST046,SK03182,W33,164
ST046,SK03182,W40,126
ST046,SK03182,W44,106
ST046,SK03182,W51,59
ST046,SK03289,W08,32
ST046,SK03289,W13,142
ST046,SK03289,W16,121
ST046,SK03289,W19,62
ST046,SK03289,W22,200
ST046,SK03289,W30,136
ST046,SK03289,W35,171
ST046,SK03289,W37,3
ST046,SK03289,W42,172
ST046,SK03289,W51,59
ST046,SK03348,W01,192
ST046,SK03348,W02,163
ST046,SK03348,W11,59
ST046,SK03348,W12,178
ST046,SK03348,W14,123
ST046,SK03348,W23,122
ST046,SK03348,W24,117
ST046,SK03348,W31,130
ST046,SK03348,W43,97
ST046,SK03569,W10,131
ST046,SK03569,W12,93
ST046,SK03569,W26,85
ST046,SK03569,W36,99
ST046,SK03569,W38,80
ST046,SK03569,W39,115
ST046,SK03569,W44,129
ST046,SK03569,W46,143
ST046,SK03572,W08,200
ST046,SK03572,W10,21
ST046,SK03572,W14,39
ST046,SK03572,W18,63
ST046,SK03572,W22,185
ST046,SK03572,W28,10
ST046,SK03572,W31,84
ST046,SK03572,W36,79
ST046,SK03572,W49,34
ST046,SK03636,W07,15
ST046,SK03636,W13,90
ST046,SK03636,W18,153
ST046,SK03636,W19,2
ST046,SK03636,W20,52
ST046,SK03636,W23,140
ST046,SK03636,W25,22
ST046,SK03636,W30,161
ST046,SK03636,W34,189
ST046,SK03636,W35,161
ST046,SK03636,W37,199
ST046,SK03636,W39,128
ST046,SK03636,W40,31
ST046,SK03636,W49,133
ST046,SK03725,W04,197
ST046,SK03725,W06,27
ST046,SK03725,W21,137
ST046,SK03725,W24,165
ST046,SK03725,W35,35
ST046,SK03725,W37,136
ST046,SK03725,W44,63
ST046,SK03725,W46,41
ST046,SK03725,W47,85
ST046,SK03980,W09,64
ST046,SK03980,W16,14
ST046,SK03980,W17,98
ST046,SK03980,W18,87
ST046,SK03980,W35,144
ST046,SK03980,W36,55
ST046,SK03980,W46,71
ST046,SK03980,W48,137
ST046,SK04282,W03,154
ST046,SK04282,W04,106
ST046,SK04282,W11,56
ST046,SK04282,W16,172
ST046,SK04282,W20,161
ST046,SK04282,W27,132
ST046,SK04282,W28,46
ST046,SK04282,W32,162
ST046,SK04282,W34,175
ST046,SK04282,W37,163
ST046,SK04282,W43,64
ST046,SK04282,W45,148
ST046,SK04282,W52,26
ST046,SK04325,W10,121
ST046,SK04325,W12,186
ST046,SK04325,W21,0
ST046,SK04325,W26,135
ST046,SK04325,W31,137
ST046,SK04325,W35,18
ST046,SK04325,W45,55
ST046,SK04325,W48,179
ST046,SK04707,W02,107
ST046,SK04707,W04,162
ST046,SK04707,W06,156
ST046,SK04707,W11,162
ST046,SK04707,W13,183
ST046,SK04707,W16,185
ST046,SK04707,W25,162
ST046,SK04707,W39,163
ST046,SK04707,W46,72
ST046,SK04707,W47,138
ST046,SK04815,W09,149
ST046,SK04815,W10,137
ST046,SK04815,W12,34
ST046,SK04815,W29,125
ST046,SK04815,W31,176
ST046,SK04815,W32,86
ST046,SK04815,W39,6
ST046,SK04815,W44,101
ST046,SK04815,W47,156
ST046,SK04815,W51,92
ST046,SK05097,W01,25
ST046,SK05097,W11,53
ST046,SK05097,W12,39
ST046,SK05097,W22,68
ST046,SK05097,W27,127
ST046,SK05097,W30,19
ST046,SK05097,W41,169
ST046,SK05097,W44,82
ST046,SK05097,W47,69
ST046,SK05097,W50,97
ST046,SK05194,W02,47
ST046,SK05194,W03,34
ST046,SK05194,W04,195
ST046,SK05194,W08,18
ST046,SK05194,W09,40
ST046,SK05194,W10,118
ST046,SK05194,W11,82
ST046,SK05194,W12,185
ST046,SK05194,W14,132
ST046,SK05194,W15,37
ST046,SK05194,W16,161
ST046,SK05194,W17,83
ST046,SK05194,W22,132
ST046,SK05194,W31,124
ST046,SK05194,W35,12
ST046,SK05194,W43,171
ST046,SK05478,W10,11
ST046,SK05478,W14,175
ST046,SK05478,W24,3
ST046,SK05478,W36,139
ST046,SK05478,W50,91
ST046,SK05715,W11,118
ST046,SK05715,W12,191
ST046,SK05715,W13,130
ST046,SK05715,W15,29
ST046,SK05715,W34,195
ST046,SK05715,W43,50
ST046,SK05715,W48,129
ST046,SK05715,W49,152
ST046,SK05715,W51,113
ST046,SK05928,W04,100
ST046,SK05928,W22,31
ST046,SK05928,W39,32
ST046,SK05928,W42,38
ST046,SK05928,W45,200
ST046,SK05928,W49,70
ST046,SK06290,W04,174
ST046,SK06290,W08,70
ST046,SK06290,W12,33
ST046,SK06290,W20,122
ST046,SK06290,W25,176
ST046,SK06290,W36,76
ST046,SK06290,W38,156
ST046,SK06290,W52,10
ST046,SK06375,W04,2
ST046,SK06375,W12,133
ST046,SK06375,W34,116
ST046,SK06375,W35,107
ST046,SK06375,W39,160
ST046,SK06375,W42,11
ST046,SK06375,W43,90
ST046,SK06375,W48,36
ST046,SK06559,W03,165
ST046,SK06559,W12,95
ST046,SK06559,W18,64
ST046,SK06559,W22,17
ST046,SK06559,W23,68
ST046,SK06559,W25,13
ST046,SK06559,W27,107
ST046,SK06559,W38,172
ST046,SK06559,W48,132
ST046,SK06559,W50,199
ST046,SK06601,W01,196
ST046,SK06601,W03,180
ST046,SK06601,W06,139
ST046,SK06601,W17,94
ST046,SK06601,W21,47
ST046,SK06601,W37,109
ST046,SK06601,W39,140
ST046,SK06601,W44,104
ST046,SK06601,W50,56
ST046,SK06601,W51,55
ST046,SK06651,W06,177
ST046,SK06651,W10,35
ST046,SK06651,W18,36
ST046,SK06651,W22,69
ST046,SK06651,W34,81
ST046,SK06651,W35,95
ST046,SK06651,W38,122
ST046,SK06651,W50,36
ST046,SK06691,W03,36
ST046,SK06691,W04,40
ST046,SK06691,W06,144
ST046,SK06691,W15,39
ST046,SK06691,W24,194
ST046,SK06691,W32,11
ST046,SK06691,W35,122
ST046,SK06691,W47,48
ST046,SK06691,W52,145
ST046,SK06996,W03,107
ST046,SK06996,W04,43
ST046,SK06996,W07,103
ST046,SK06996,W09,188
ST046,SK06996,W10,196
ST046,SK06996,W12,69
ST046,SK06996,W15,70
ST046,SK06996,W18,153
ST046,SK06996,W25,114
ST046,SK06996,W49,12
ST046,SK07054,W07,185
ST046,SK07054,W08,200
ST046,SK07054,W11,132
ST046,SK07054,W12,139
ST046,SK07054,W25,45
ST046,SK07054,W34,114
ST046,SK07054,W41,131
ST046,SK07054,W46,96
ST046,SK07054,W51,200
ST046,SK07054,W52,196
ST046,SK07068,W01,96
ST046,SK07068,W06,140
ST046,SK07068,W09,74
ST046,SK07068,W14,117
ST046,SK07068,W22,118
ST046,SK07068,W24,59
ST046,SK07068,W31,31
ST046,SK07068,W34,0
ST046,SK07068,W37,0
ST046,SK07068,W38,185
ST046,SK07068,W39,106
ST046,SK07068,W49,106
ST046,SK07322,W14,126
ST046,SK07322,W31,153
ST046,SK07322,W32,147
ST046,SK07322,W46,154
ST046,SK07369,W06,90
ST046,SK07369,W08,10
ST046,SK07369,W12,167
ST046,SK07369,W29,122
ST046,SK07369,W36,8
ST046,SK07369,W40,192
ST046,SK07369,W52,101
ST046,SK07447,W03,17
ST046,SK07447,W09,73
ST046,SK07447,W13,110
ST046,SK07447,W15,41
ST046,SK07447,W18,121
ST046,SK07447,W20,116
ST046,SK07447,W33,61
ST046,SK07484,W25,139
ST046,SK07484,W34,127
ST046,SK07484,W35,9
ST046,SK07484,W37,156
ST046,SK07484,W39,88
ST046,SK07484,W40,180
ST046,SK07484,W50,89
ST046,SK07484,W51,1
ST046,SK07595,W01,63
ST046,SK07595,W06,54
ST046,SK07595,W08,164
ST046,SK07595,W10,62
ST046,SK07595,W17,112
ST046,SK07595,W19,14
ST046,SK07595,W34,48
ST046,SK07595,W36,143
ST046,SK07595,W39,87
ST046,SK07595,W43,16
ST046,SK07767,W11,40
ST046,SK07767,W13,72
ST046,SK07767,W23,81
ST046,SK07767,W29,71
ST046,SK07767,W32,34
ST046,SK07767,W47,44
ST046,SK07767,W51,78
ST046,SK07782,W04,172
ST046,SK07782,W05,194
ST046,SK07782,W07,28
ST046,SK07782,W15,165
ST046,SK07782,W23,69
